,,,,,,,,,,,,,,,,,,
Stats,,,,,,,,,,Confusion Matrix,,,,,Predicted,,,
9759,0,0.316133831422391,1998,20.0%,40699.3%,20.0%,966,47.4%,,,,,,,,,,
1521,1,0.316121595560134,1999,20.0%,40719.6%,20.0%,967,47.5%,,,,,,,,,,
9296,0,0.31593396327332,2000,20.0%,40740.0%,20.0%,967,47.5%,,,,,,,,,,
4935,0,0.315734679935496,2001,20.0%,40760.4%,20.0%,967,47.5%,,,,,,,,,,
4240,0,0.315614101672524,2002,20.0%,40780.7%,20.0%,967,47.5%,,,,,,,,,,
3186,1,0.315551962882769,2003,20.0%,40801.1%,20.0%,968,47.5%,,,,,,,,,,
8781,1,0.315526974538403,2004,20.0%,40821.5%,20.0%,969,47.6%,,,,,,,,,,
8609,0,0.315439620594827,2005,20.1%,40841.9%,20.1%,969,47.6%,,,,,,,,,,
4389,0,0.315268962225203,2006,20.1%,40862.2%,20.1%,969,47.6%,,,,,,,,,,
9532,0,0.315005746595744,2007,20.1%,40882.6%,20.1%,969,47.6%,,,,,,,,,,
6201,0,0.31493923105668,2008,20.1%,40903.0%,20.1%,969,47.6%,,,,,,,,,,
5821,0,0.314925245956312,2009,20.1%,40923.3%,20.1%,969,47.6%,,,,,,,,,,
7507,1,0.31491339503101,2010,20.1%,40943.7%,20.1%,970,47.6%,,,,,,,,,,
9052,0,0.31491022478081,2011,20.1%,40964.1%,20.1%,970,47.6%,,,,,,,,,,
440,0,0.314789854108621,2012,20.1%,40984.4%,20.1%,970,47.6%,,,,,,,,,,
7610,0,0.314712605732985,2013,20.1%,41004.8%,20.1%,970,47.6%,,,,,,,,,,
9237,0,0.314676915262877,2014,20.1%,41025.2%,20.1%,970,47.6%,,,,,,,,,,
876,0,0.314657845104041,2015,20.2%,41045.5%,20.2%,970,47.6%,,,,,,,,,,
4474,0,0.314557761881567,2016,20.2%,41065.9%,20.2%,970,47.6%,,,,,,,,,,
4337,1,0.314529734892133,2017,20.2%,41086.3%,20.2%,971,47.7%,,,,,,,,,,
8495,0,0.314481014944685,2018,20.2%,41106.7%,20.2%,971,47.7%,,,,,,,,,,
4251,0,0.31443289172954,2019,20.2%,41127.0%,20.2%,971,47.7%,,,,,,,,,,
7471,0,0.313987227224379,2020,20.2%,41147.4%,20.2%,971,47.7%,,,,,,,,,,
6923,0,0.313956725892929,2021,20.2%,41167.8%,20.2%,971,47.7%,,,,,,,,,,
2715,0,0.313885781926399,2022,20.2%,41188.1%,20.2%,971,47.7%,,,,,,,,,,
5709,0,0.313879805582064,2023,20.2%,41208.5%,20.2%,971,47.7%,,,,,,,,,,
5850,0,0.313731105297409,2024,20.2%,41228.9%,20.2%,971,47.7%,,,,,,,,,,
3211,0,0.313678854994413,2025,20.3%,41249.3%,20.3%,971,47.7%,,,,,,,,,,
8411,0,0.313656429167256,2026,20.3%,41269.6%,20.3%,971,47.7%,,,,,,,,,,
8215,0,0.313614897232261,2027,20.3%,41290.0%,20.3%,971,47.7%,,,,,,,,,,
2410,0,0.31356421961149,2028,20.3%,41310.4%,20.3%,971,47.7%,,,,,,,,,,
6189,1,0.313312582413318,2029,20.3%,41330.7%,20.3%,972,47.7%,,,,,,,,,,
4027,1,0.313251237251037,2030,20.3%,41351.1%,20.3%,973,47.8%,,,,,,,,,,
5281,1,0.313150189390889,2031,20.3%,41371.5%,20.3%,974,47.8%,,,,,,,,,,
4243,1,0.313079131243368,2032,20.3%,41391.8%,20.3%,975,47.9%,,,,,,,,,,
7529,0,0.313011656875623,2033,20.3%,41412.2%,20.3%,975,47.9%,,,,,,,,,,
2746,0,0.312930110350885,2034,20.3%,41432.6%,20.3%,975,47.9%,,,,,,,,,,
8564,1,0.312799104349381,2035,20.3%,41453.0%,20.3%,976,47.9%,,,,,,,,,,
4549,1,0.312796525832961,2036,20.4%,41473.3%,20.4%,977,48.0%,,,,,,,,,,
9368,1,0.31272348455462,2037,20.4%,41493.7%,20.4%,978,48.0%,,,,,,,,,,
4167,1,0.312654577201776,2038,20.4%,41514.1%,20.4%,979,48.1%,,,,,,,,,,
8956,1,0.312610926368324,2039,20.4%,41534.4%,20.4%,980,48.1%,,,,,,,,,,
484,0,0.312533296472648,2040,20.4%,41554.8%,20.4%,980,48.1%,,,,,,,,,,
2892,0,0.312516414622994,2041,20.4%,41575.2%,20.4%,980,48.1%,,,,,,,,,,
6381,1,0.312499222503882,2042,20.4%,41595.5%,20.4%,981,48.2%,,,,,,,,,,
8566,1,0.312391522900517,2043,20.4%,41615.9%,20.4%,982,48.2%,,,,,,,,,,
3571,1,0.312120144438051,2044,20.4%,41636.3%,20.4%,983,48.3%,,,,,,,,,,
4608,1,0.312058328037283,2045,20.5%,41656.7%,20.5%,984,48.3%,,,,,,,,,,
1504,1,0.311654100500075,2046,20.5%,41677.0%,20.5%,985,48.4%,,,,,,,,,,
6540,1,0.311593832730771,2047,20.5%,41697.4%,20.5%,986,48.4%,,,,,,,,,,
1331,0,0.311587162983674,2048,20.5%,41717.8%,20.5%,986,48.4%,,,,,,,,,,
8782,0,0.311528889817406,2049,20.5%,41738.1%,20.5%,986,48.4%,,,,,,,,,,
8382,0,0.311450618914472,2050,20.5%,41758.5%,20.5%,986,48.4%,,,,,,,,,,
1180,0,0.311442393239771,2051,20.5%,41778.9%,20.5%,986,48.4%,,,,,,,,,,
2099,1,0.311297421503265,2052,20.5%,41799.2%,20.5%,987,48.5%,,,,,,,,,,
4006,1,0.311250949363317,2053,20.5%,41819.6%,20.5%,988,48.5%,,,,,,,,,,
6752,1,0.311231419023081,2054,20.5%,41840.0%,20.5%,989,48.6%,,,,,,,,,,
9525,0,0.310986887942789,2055,20.5%,41860.4%,20.5%,989,48.6%,,,,,,,,,,
144,1,0.310783031374207,2056,20.6%,41880.7%,20.6%,990,48.6%,,,,,,,,,,
9191,0,0.310719271026288,2057,20.6%,41901.1%,20.6%,990,48.6%,,,,,,,,,,
8123,1,0.310708567918504,2058,20.6%,41921.5%,20.6%,991,48.6%,,,,,,,,,,
7888,0,0.310700400746385,2059,20.6%,41941.8%,20.6%,991,48.6%,,,,,,,,,,
437,0,0.310686645162399,2060,20.6%,41962.2%,20.6%,991,48.6%,,,,,,,,,,
1503,0,0.310596890589864,2061,20.6%,41982.6%,20.6%,991,48.6%,,,,,,,,,,
7579,0,0.310554722440891,2062,20.6%,42002.9%,20.6%,991,48.6%,,,,,,,,,,
4558,0,0.310524514926105,2063,20.6%,42023.3%,20.6%,991,48.6%,,,,,,,,,,
8081,0,0.310421013197295,2064,20.6%,42043.7%,20.6%,991,48.6%,,,,,,,,,,
6329,0,0.310354757084846,2065,20.7%,42064.0%,20.7%,991,48.6%,,,,,,,,,,
7918,0,0.310322823021837,2066,20.7%,42084.4%,20.7%,991,48.6%,,,,,,,,,,
5640,0,0.310322272081387,2067,20.7%,42104.8%,20.7%,991,48.6%,,,,,,,,,,
9010,0,0.310319151559428,2068,20.7%,42125.2%,20.7%,991,48.6%,,,,,,,,,,
9656,0,0.310233931207002,2069,20.7%,42145.5%,20.7%,991,48.6%,,,,,,,,,,
5681,1,0.309961802721214,2070,20.7%,42165.9%,20.7%,992,48.7%,,,,,,,,,,
4678,1,0.309928363043697,2071,20.7%,42186.3%,20.7%,993,48.7%,,,,,,,,,,
4915,0,0.309821337369897,2072,20.7%,42206.6%,20.7%,993,48.7%,,,,,,,,,,
3343,0,0.30964265312326,2073,20.7%,42227.0%,20.7%,993,48.7%,,,,,,,,,,
4096,0,0.30954869851157,2074,20.7%,42247.4%,20.7%,993,48.7%,,,,,,,,,,
2966,0,0.309526573124061,2075,20.8%,42267.8%,20.8%,993,48.7%,,,,,,,,,,
2302,0,0.309393725560919,2076,20.8%,42288.1%,20.8%,993,48.7%,,,,,,,,,,
9934,0,0.309246608996891,2077,20.8%,42308.5%,20.8%,993,48.7%,,,,,,,,,,
9953,0,0.309233834887011,2078,20.8%,42328.9%,20.8%,993,48.7%,,,,,,,,,,
7873,0,0.309175635817431,2079,20.8%,42349.2%,20.8%,993,48.7%,,,,,,,,,,
5536,1,0.309165609258232,2080,20.8%,42369.6%,20.8%,994,48.8%,,,,,,,,,,
9898,0,0.309105403461677,2081,20.8%,42390.0%,20.8%,994,48.8%,,,,,,,,,,
9747,0,0.308799477915337,2082,20.8%,42410.3%,20.8%,994,48.8%,,,,,,,,,,
7298,0,0.30858691677474,2083,20.8%,42430.7%,20.8%,994,48.8%,,,,,,,,,,
9156,0,0.308492315891,2084,20.8%,42451.1%,20.8%,994,48.8%,,,,,,,,,,
2816,0,0.308484109683878,2085,20.8%,42471.5%,20.8%,994,48.8%,,,,,,,,,,
1072,0,0.308369176552731,2086,20.9%,42491.8%,20.9%,994,48.8%,,,,,,,,,,
7393,0,0.308317072782468,2087,20.9%,42512.2%,20.9%,994,48.8%,,,,,,,,,,
3697,0,0.308063025583106,2088,20.9%,42532.6%,20.9%,994,48.8%,,,,,,,,,,
3152,0,0.308002119387463,2089,20.9%,42552.9%,20.9%,994,48.8%,,,,,,,,,,
7932,0,0.307960108528282,2090,20.9%,42573.3%,20.9%,994,48.8%,,,,,,,,,,
1609,0,0.307835528927766,2091,20.9%,42593.7%,20.9%,994,48.8%,,,,,,,,,,
6993,1,0.307829461088703,2092,20.9%,42614.0%,20.9%,995,48.8%,,,,,,,,,,
5054,0,0.307779546663136,2093,20.9%,42634.4%,20.9%,995,48.8%,,,,,,,,,,
246,1,0.307774273326636,2094,20.9%,42654.8%,20.9%,996,48.9%,,,,,,,,,,
4642,0,0.307709831002278,2095,21.0%,42675.2%,21.0%,996,48.9%,,,,,,,,,,
187,0,0.307671909533946,2096,21.0%,42695.5%,21.0%,996,48.9%,,,,,,,,,,
239,1,0.307602640626711,2097,21.0%,42715.9%,21.0%,997,48.9%,,,,,,,,,,
6243,0,0.307538401593957,2098,21.0%,42736.3%,21.0%,997,48.9%,,,,,,,,,,
365,0,0.307320711575738,2099,21.0%,42756.6%,21.0%,997,48.9%,,,,,,,,,,
9593,0,0.307054877355229,2100,21.0%,42777.0%,21.0%,997,48.9%,,,,,,,,,,
5564,0,0.307053821147874,2101,21.0%,42797.4%,21.0%,997,48.9%,,,,,,,,,,
8479,0,0.306953932601943,2102,21.0%,42817.7%,21.0%,997,48.9%,,,,,,,,,,
806,1,0.306868836892725,2103,21.0%,42838.1%,21.0%,998,49.0%,,,,,,,,,,
3981,0,0.306830408674682,2104,21.0%,42858.5%,21.0%,998,49.0%,,,,,,,,,,
3369,0,0.306812157784399,2105,21.1%,42878.9%,21.1%,998,49.0%,,,,,,,,,,
5893,0,0.306799933989281,2106,21.1%,42899.2%,21.1%,998,49.0%,,,,,,,,,,
1109,0,0.306745929273917,2107,21.1%,42919.6%,21.1%,998,49.0%,,,,,,,,,,
1913,1,0.306743072340318,2108,21.1%,42940.0%,21.1%,999,49.0%,,,,,,,,,,
8586,1,0.306715154083896,2109,21.1%,42960.3%,21.1%,1000,49.1%,,,,,,,,,,
4356,0,0.306681599839629,2110,21.1%,42980.7%,21.1%,1000,49.1%,,,,,,,,,,
8184,0,0.306640365762105,2111,21.1%,43001.1%,21.1%,1000,49.1%,,,,,,,,,,
4829,0,0.306504915938481,2112,21.1%,43021.4%,21.1%,1000,49.1%,,,,,,,,,,
8462,0,0.306401309114695,2113,21.1%,43041.8%,21.1%,1000,49.1%,,,,,,,,,,
8285,0,0.306396470512341,2114,21.1%,43062.2%,21.1%,1000,49.1%,,,,,,,,,,
4679,0,0.306224774861082,2115,21.2%,43082.5%,21.2%,1000,49.1%,,,,,,,,,,
364,0,0.306115841931438,2116,21.2%,43102.9%,21.2%,1000,49.1%,,,,,,,,,,
6693,0,0.306045018719445,2117,21.2%,43123.3%,21.2%,1000,49.1%,,,,,,,,,,
5192,0,0.306019245102919,2118,21.2%,43143.7%,21.2%,1000,49.1%,,,,,,,,,,
7415,0,0.306007609639035,2119,21.2%,43164.0%,21.2%,1000,49.1%,,,,,,,,,,
8359,1,0.305941689613578,2120,21.2%,43184.4%,21.2%,1001,49.1%,,,,,,,,,,
802,0,0.305780908587316,2121,21.2%,43204.8%,21.2%,1001,49.1%,,,,,,,,,,
4551,0,0.305696257923167,2122,21.2%,43225.1%,21.2%,1001,49.1%,,,,,,,,,,
8229,0,0.305604749768819,2123,21.2%,43245.5%,21.2%,1001,49.1%,,,,,,,,,,
1700,0,0.30541689639304,2124,21.2%,43265.9%,21.2%,1001,49.1%,,,,,,,,,,
1942,0,0.305372964609839,2125,21.3%,43286.3%,21.3%,1001,49.1%,,,,,,,,,,
8896,0,0.305268212486671,2126,21.3%,43306.6%,21.3%,1001,49.1%,,,,,,,,,,
7803,0,0.305258838391357,2127,21.3%,43327.0%,21.3%,1001,49.1%,,,,,,,,,,
2518,0,0.30487101728025,2128,21.3%,43347.4%,21.3%,1001,49.1%,,,,,,,,,,
6713,0,0.304815813547003,2129,21.3%,43367.7%,21.3%,1001,49.1%,,,,,,,,,,
5782,0,0.304745626252588,2130,21.3%,43388.1%,21.3%,1001,49.1%,,,,,,,,,,
3273,1,0.30474098646391,2131,21.3%,43408.5%,21.3%,1002,49.2%,,,,,,,,,,
3209,0,0.3046708297643,2132,21.3%,43428.8%,21.3%,1002,49.2%,,,,,,,,,,
5622,0,0.304367029970097,2133,21.3%,43449.2%,21.3%,1002,49.2%,,,,,,,,,,
89,1,0.304012628645544,2134,21.3%,43469.6%,21.3%,1003,49.2%,,,,,,,,,,
2967,1,0.303933591987929,2135,21.3%,43490.0%,21.3%,1004,49.3%,,,,,,,,,,
2187,1,0.303931208189609,2136,21.4%,43510.3%,21.4%,1005,49.3%,,,,,,,,,,
8890,0,0.303846926475146,2137,21.4%,43530.7%,21.4%,1005,49.3%,,,,,,,,,,
8095,0,0.303796215160813,2138,21.4%,43551.1%,21.4%,1005,49.3%,,,,,,,,,,
1043,1,0.303769359800132,2139,21.4%,43571.4%,21.4%,1006,49.4%,,,,,,,,,,
4349,0,0.30375894674141,2140,21.4%,43591.8%,21.4%,1006,49.4%,,,,,,,,,,
9176,0,0.303752358825369,2141,21.4%,43612.2%,21.4%,1006,49.4%,,,,,,,,,,
6795,0,0.303534838476712,2142,21.4%,43632.5%,21.4%,1006,49.4%,,,,,,,,,,
4842,1,0.303468681755212,2143,21.4%,43652.9%,21.4%,1007,49.4%,,,,,,,,,,
182,0,0.303274276547832,2144,21.4%,43673.3%,21.4%,1007,49.4%,,,,,,,,,,
4278,0,0.30287989928823,2145,21.5%,43693.7%,21.5%,1007,49.4%,,,,,,,,,,
8464,1,0.302749942405336,2146,21.5%,43714.0%,21.5%,1008,49.5%,,,,,,,,,,
5296,0,0.302725747805138,2147,21.5%,43734.4%,21.5%,1008,49.5%,,,,,,,,,,
7657,0,0.302713116145997,2148,21.5%,43754.8%,21.5%,1008,49.5%,,,,,,,,,,
5285,0,0.302399809496546,2149,21.5%,43775.1%,21.5%,1008,49.5%,,,,,,,,,,
3818,1,0.302297222769216,2150,21.5%,43795.5%,21.5%,1009,49.5%,,,,,,,,,,
1119,0,0.302244378454339,2151,21.5%,43815.9%,21.5%,1009,49.5%,,,,,,,,,,
292,0,0.302142586451839,2152,21.5%,43836.2%,21.5%,1009,49.5%,,,,,,,,,,
2387,0,0.30208458411725,2153,21.5%,43856.6%,21.5%,1009,49.5%,,,,,,,,,,
9922,0,0.301789014883918,2154,21.5%,43877.0%,21.5%,1009,49.5%,,,,,,,,,,
3839,1,0.301701552519391,2155,21.6%,43897.4%,21.6%,1010,49.6%,,,,,,,,,,
6185,1,0.301688522630491,2156,21.6%,43917.7%,21.6%,1011,49.6%,,,,,,,,,,
4757,1,0.301546062809085,2157,21.6%,43938.1%,21.6%,1012,49.7%,,,,,,,,,,
1899,1,0.301481656757846,2158,21.6%,43958.5%,21.6%,1013,49.7%,,,,,,,,,,
110,1,0.301462303360006,2159,21.6%,43978.8%,21.6%,1014,49.8%,,,,,,,,,,
9181,0,0.301383032459512,2160,21.6%,43999.2%,21.6%,1014,49.8%,,,,,,,,,,
4859,0,0.301226936206337,2161,21.6%,44019.6%,21.6%,1014,49.8%,,,,,,,,,,
5967,0,0.301018688761607,2162,21.6%,44039.9%,21.6%,1014,49.8%,,,,,,,,,,
7191,0,0.300931373430472,2163,21.6%,44060.3%,21.6%,1014,49.8%,,,,,,,,,,
3786,0,0.300899325253237,2164,21.6%,44080.7%,21.6%,1014,49.8%,,,,,,,,,,
7876,0,0.300871792425877,2165,21.7%,44101.0%,21.7%,1014,49.8%,,,,,,,,,,
3327,1,0.30063228446242,2166,21.7%,44121.4%,21.7%,1015,49.8%,,,,,,,,,,
9266,1,0.300464966904422,2167,21.7%,44141.8%,21.7%,1016,49.9%,,,,,,,,,,
9304,0,0.300365886241014,2168,21.7%,44162.2%,21.7%,1016,49.9%,,,,,,,,,,
6210,1,0.300336299804175,2169,21.7%,44182.5%,21.7%,1017,49.9%,,,,,,,,,,
3913,0,0.300245653279908,2170,21.7%,44202.9%,21.7%,1017,49.9%,,,,,,,,,,
9813,0,0.300180048393419,2171,21.7%,44223.3%,21.7%,1017,49.9%,,,,,,,,,,
1434,0,0.300121468660064,2172,21.7%,44243.6%,21.7%,1017,49.9%,,,,,,,,,,
6397,0,0.300111982947687,2173,21.7%,44264.0%,21.7%,1017,49.9%,,,,,,,,,,
9686,0,0.300090768086793,2174,21.7%,44284.4%,21.7%,1017,49.9%,,,,,,,,,,
4054,0,0.299898629400236,2175,21.8%,44304.8%,21.8%,1017,49.9%,,,,,,,,,,
3782,0,0.299835701826387,2176,21.8%,44325.1%,21.8%,1017,49.9%,,,,,,,,,,
1732,0,0.299814029732501,2177,21.8%,44345.5%,21.8%,1017,49.9%,,,,,,,,,,
5409,0,0.299648114075578,2178,21.8%,44365.9%,21.8%,1017,49.9%,,,,,,,,,,
1806,0,0.299632231929719,2179,21.8%,44386.2%,21.8%,1017,49.9%,,,,,,,,,,
8038,0,0.299589924516945,2180,21.8%,44406.6%,21.8%,1017,49.9%,,,,,,,,,,
1965,1,0.299536161774065,2181,21.8%,44427.0%,21.8%,1018,50.0%,,,,,,,,,,
4200,0,0.299252019877679,2182,21.8%,44447.3%,21.8%,1018,50.0%,,,,,,,,,,
2708,0,0.299201091887025,2183,21.8%,44467.7%,21.8%,1018,50.0%,,,,,,,,,,
4283,0,0.299105514966679,2184,21.8%,44488.1%,21.8%,1018,50.0%,,,,,,,,,,
9721,0,0.299091886950604,2185,21.9%,44508.5%,21.9%,1018,50.0%,,,,,,,,,,
8758,0,0.299004712206886,2186,21.9%,44528.8%,21.9%,1018,50.0%,,,,,,,,,,
7106,0,0.298925858694729,2187,21.9%,44549.2%,21.9%,1018,50.0%,,,,,,,,,,
4695,0,0.29879617986077,2188,21.9%,44569.6%,21.9%,1018,50.0%,,,,,,,,,,
9257,0,0.298749987627562,2189,21.9%,44589.9%,21.9%,1018,50.0%,,,,,,,,,,
8802,1,0.298717928794426,2190,21.9%,44610.3%,21.9%,1019,50.0%,,,,,,,,,,
9687,0,0.29868236070323,2191,21.9%,44630.7%,21.9%,1019,50.0%,,,,,,,,,,
2983,0,0.298522276971507,2192,21.9%,44651.0%,21.9%,1019,50.0%,,,,,,,,,,
500,1,0.298518060134489,2193,21.9%,44671.4%,21.9%,1020,50.1%,,,,,,,,,,
6771,0,0.298501164257938,2194,21.9%,44691.8%,21.9%,1020,50.1%,,,,,,,,,,
3562,0,0.298491046254639,2195,22.0%,44712.2%,22.0%,1020,50.1%,,,,,,,,,,
2879,0,0.298472021048914,2196,22.0%,44732.5%,22.0%,1020,50.1%,,,,,,,,,,
9057,1,0.29843149407922,2197,22.0%,44752.9%,22.0%,1021,50.1%,,,,,,,,,,
1262,0,0.298218264317974,2198,22.0%,44773.3%,22.0%,1021,50.1%,,,,,,,,,,
3492,0,0.298065312823429,2199,22.0%,44793.6%,22.0%,1021,50.1%,,,,,,,,,,
8510,0,0.298051708958984,2200,22.0%,44814.0%,22.0%,1021,50.1%,,,,,,,,,,
299,0,0.297939963409182,2201,22.0%,44834.4%,22.0%,1021,50.1%,,,,,,,,,,
52,0,0.29793632175626,2202,22.0%,44854.7%,22.0%,1021,50.1%,,,,,,,,,,
6435,0,0.29791082425962,2203,22.0%,44875.1%,22.0%,1021,50.1%,,,,,,,,,,
6052,0,0.29778617879148,2204,22.0%,44895.5%,22.0%,1021,50.1%,,,,,,,,,,
944,0,0.297773356315227,2205,22.1%,44915.9%,22.1%,1021,50.1%,,,,,,,,,,
8547,0,0.297736804979302,2206,22.1%,44936.2%,22.1%,1021,50.1%,,,,,,,,,,
2080,0,0.297729899412518,2207,22.1%,44956.6%,22.1%,1021,50.1%,,,,,,,,,,
2153,1,0.297697140411079,2208,22.1%,44977.0%,22.1%,1022,50.2%,,,,,,,,,,
357,0,0.297598857316933,2209,22.1%,44997.3%,22.1%,1022,50.2%,,,,,,,,,,
8984,0,0.297577085286626,2210,22.1%,45017.7%,22.1%,1022,50.2%,,,,,,,,,,
3311,0,0.297551786548174,2211,22.1%,45038.1%,22.1%,1022,50.2%,,,,,,,,,,
2898,0,0.297450616833066,2212,22.1%,45058.4%,22.1%,1022,50.2%,,,,,,,,,,
965,1,0.297383967699617,2213,22.1%,45078.8%,22.1%,1023,50.2%,,,,,,,,,,
9809,0,0.297344084705682,2214,22.1%,45099.2%,22.1%,1023,50.2%,,,,,,,,,,
3690,0,0.297288372692327,2215,22.2%,45119.5%,22.2%,1023,50.2%,,,,,,,,,,
2655,1,0.297248273712218,2216,22.2%,45139.9%,22.2%,1024,50.3%,,,,,,,,,,
4563,0,0.296750860627839,2217,22.2%,45160.3%,22.2%,1024,50.3%,,,,,,,,,,
7262,0,0.296748868489467,2218,22.2%,45180.7%,22.2%,1024,50.3%,,,,,,,,,,
178,0,0.296638903955158,2219,22.2%,45201.0%,22.2%,1024,50.3%,,,,,,,,,,
478,0,0.296568027464617,2220,22.2%,45221.4%,22.2%,1024,50.3%,,,,,,,,,,
2405,1,0.296336079445345,2221,22.2%,45241.8%,22.2%,1025,50.3%,,,,,,,,,,
7975,1,0.295779785430689,2222,22.2%,45262.1%,22.2%,1026,50.4%,,,,,,,,,,
654,1,0.295730893223098,2223,22.2%,45282.5%,22.2%,1027,50.4%,,,,,,,,,,
5629,0,0.295707885626896,2224,22.2%,45302.9%,22.2%,1027,50.4%,,,,,,,,,,
9729,1,0.295700497698074,2225,22.3%,45323.3%,22.3%,1028,50.5%,,,,,,,,,,
3013,0,0.295577183917408,2226,22.3%,45343.6%,22.3%,1028,50.5%,,,,,,,,,,
6113,0,0.295478541996679,2227,22.3%,45364.0%,22.3%,1028,50.5%,,,,,,,,,,
9463,0,0.295476985294971,2228,22.3%,45384.4%,22.3%,1028,50.5%,,,,,,,,,,
5527,0,0.295459316824372,2229,22.3%,45404.7%,22.3%,1028,50.5%,,,,,,,,,,
8188,0,0.295457872244983,2230,22.3%,45425.1%,22.3%,1028,50.5%,,,,,,,,,,
540,1,0.295397254483824,2231,22.3%,45445.5%,22.3%,1029,50.5%,,,,,,,,,,
8821,0,0.295282079700942,2232,22.3%,45465.8%,22.3%,1029,50.5%,,,,,,,,,,
9810,1,0.295230664120018,2233,22.3%,45486.2%,22.3%,1030,50.6%,,,,,,,,,,
1776,0,0.295196429533682,2234,22.3%,45506.6%,22.3%,1030,50.6%,,,,,,,,,,
3535,0,0.295126523798995,2235,22.4%,45527.0%,22.4%,1030,50.6%,,,,,,,,,,
8740,0,0.295098954623647,2236,22.4%,45547.3%,22.4%,1030,50.6%,,,,,,,,,,
4011,0,0.29464039084401,2237,22.4%,45567.7%,22.4%,1030,50.6%,,,,,,,,,,
2981,0,0.294589730815204,2238,22.4%,45588.1%,22.4%,1030,50.6%,,,,,,,,,,
6377,1,0.294547776735383,2239,22.4%,45608.4%,22.4%,1031,50.6%,,,,,,,,,,
6804,1,0.294516112609651,2240,22.4%,45628.8%,22.4%,1032,50.7%,,,,,,,,,,
1167,0,0.294480062753901,2241,22.4%,45649.2%,22.4%,1032,50.7%,,,,,,,,,,
3823,0,0.294309285417738,2242,22.4%,45669.5%,22.4%,1032,50.7%,,,,,,,,,,
7399,1,0.293997891817907,2243,22.4%,45689.9%,22.4%,1033,50.7%,,,,,,,,,,
6703,1,0.293994863042691,2244,22.4%,45710.3%,22.4%,1034,50.8%,,,,,,,,,,
3618,1,0.293807030628713,2245,22.5%,45730.7%,22.5%,1035,50.8%,,,,,,,,,,
7182,1,0.293727701386838,2246,22.5%,45751.0%,22.5%,1036,50.9%,,,,,,,,,,
9535,0,0.293595811782994,2247,22.5%,45771.4%,22.5%,1036,50.9%,,,,,,,,,,
8582,0,0.293533788815046,2248,22.5%,45791.8%,22.5%,1036,50.9%,,,,,,,,,,
191,1,0.293440039218837,2249,22.5%,45812.1%,22.5%,1037,50.9%,,,,,,,,,,
8,1,0.293328089892624,2250,22.5%,45832.5%,22.5%,1038,51.0%,,,,,,,,,,
6164,0,0.293304279147891,2251,22.5%,45852.9%,22.5%,1038,51.0%,,,,,,,,,,
3770,0,0.293225885254186,2252,22.5%,45873.2%,22.5%,1038,51.0%,,,,,,,,,,
8061,1,0.293174370437497,2253,22.5%,45893.6%,22.5%,1039,51.0%,,,,,,,,,,
3602,1,0.293087188089272,2254,22.5%,45914.0%,22.5%,1040,51.1%,,,,,,,,,,
7110,0,0.293008538833271,2255,22.6%,45934.4%,22.6%,1040,51.1%,,,,,,,,,,
1279,0,0.292920545998381,2256,22.6%,45954.7%,22.6%,1040,51.1%,,,,,,,,,,
8451,0,0.292871357402582,2257,22.6%,45975.1%,22.6%,1040,51.1%,,,,,,,,,,
7188,0,0.292868619969281,2258,22.6%,45995.5%,22.6%,1040,51.1%,,,,,,,,,,
6115,1,0.292844427570149,2259,22.6%,46015.8%,22.6%,1041,51.1%,,,,,,,,,,
5525,0,0.292763027814487,2260,22.6%,46036.2%,22.6%,1041,51.1%,,,,,,,,,,
2722,1,0.292749011355897,2261,22.6%,46056.6%,22.6%,1042,51.2%,,,,,,,,,,
2533,0,0.292713683759725,2262,22.6%,46076.9%,22.6%,1042,51.2%,,,,,,,,,,
6794,1,0.29267746040432,2263,22.6%,46097.3%,22.6%,1043,51.2%,,,,,,,,,,
1336,1,0.292568158573774,2264,22.6%,46117.7%,22.6%,1044,51.3%,,,,,,,,,,
7688,1,0.292545006574695,2265,22.7%,46138.0%,22.7%,1045,51.3%,,,,,,,,,,
4599,0,0.292400783321574,2266,22.7%,46158.4%,22.7%,1045,51.3%,,,,,,,,,,
3193,0,0.292335553875847,2267,22.7%,46178.8%,22.7%,1045,51.3%,,,,,,,,,,
8764,1,0.292250214387921,2268,22.7%,46199.2%,22.7%,1046,51.4%,,,,,,,,,,
6652,0,0.292055327458866,2269,22.7%,46219.5%,22.7%,1046,51.4%,,,,,,,,,,
7465,1,0.292049911727311,2270,22.7%,46239.9%,22.7%,1047,51.4%,,,,,,,,,,
2085,1,0.291991075583327,2271,22.7%,46260.3%,22.7%,1048,51.4%,,,,,,,,,,
7050,1,0.291978805056844,2272,22.7%,46280.6%,22.7%,1049,51.5%,,,,,,,,,,
2445,0,0.291869671453747,2273,22.7%,46301.0%,22.7%,1049,51.5%,,,,,,,,,,
9015,0,0.291858784100693,2274,22.7%,46321.4%,22.7%,1049,51.5%,,,,,,,,,,
2042,0,0.291830432914032,2275,22.8%,46341.8%,22.8%,1049,51.5%,,,,,,,,,,
3468,0,0.29176505826576,2276,22.8%,46362.1%,22.8%,1049,51.5%,,,,,,,,,,
2534,0,0.2916644394436,2277,22.8%,46382.5%,22.8%,1049,51.5%,,,,,,,,,,
3644,0,0.291655094319825,2278,22.8%,46402.9%,22.8%,1049,51.5%,,,,,,,,,,
